Unnamed: 0,Unnamed: 0.1,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct,behav_score,is_correct
1878,1878,2657812130,5.0,14,2,5,1,0,0,0,1,1,0,1878,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5170091,0.5170091
1879,1879,2658218901,11.0,15,3,5,1,0,1,1,1,1,1,1879,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.26243412,0.26243412
1880,1880,2658506216,4.0,6,3,5,1,0,1,1,1,1,1,1880,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.45522892,0.45522892
1881,1881,2659640707,4.0,1,1,4,1,0,0,0,0,1,0,1881,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6479039,0.6479039
1882,1882,2660185405,4.0,7,1,4,1,0,0,1,1,1,1,1882,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53131527,0.53131527
1883,1883,2663041378,14.0,4,2,4,1,0,0,0,0,1,0,1883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.41263187,0.41263187
1884,1884,2665125819,1.0,2,2,4,1,0,0,0,1,1,0,1884,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48572788,0.48572788
1885,1885,2665998933,2.0,13,1,5,1,0,0,0,1,1,1,1885,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4160506,0.4160506
1886,1886,2666466723,1.0,3,3,5,1,1,1,1,1,1,1,1886,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.490821,0.490821
1887,1887,2666504151,5.0,3,1,5,1,1,1,1,1,1,1,1887,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.48831403,0.48831403
1888,1888,2668518024,1.0,5,1,5,1,0,0,0,0,1,0,1888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.46180883,0.46180883
1889,1889,2671732382,5.0,14,2,5,1,0,0,1,1,1,1,1889,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41737193,0.41737193
1890,1890,2674470574,6.0,1,1,3,1,0,0,1,1,1,1,1890,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7283185,0.7283185
1891,1891,2676459815,5.0,14,2,3,1,0,0,1,1,1,1,1891,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7592038,0.7592038
1892,1892,2677446900,5.0,6,1,4,1,0,0,0,1,1,0,1892,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.51906466,0.51906466
1893,1893,2680680340,1.0,2,2,4,1,0,0,0,1,1,0,1893,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48572788,0.48572788
1894,1894,2681026871,1.0,3,3,4,1,0,0,0,1,1,0,1894,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53125876,0.53125876
1895,1895,2681781227,14.0,6,2,4,1,0,1,1,1,1,1,1895,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.40577784,0.40577784
1896,1896,2682080622,3.0,2,2,4,1,0,0,0,0,1,0,1896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5926868,0.5926868
1897,1897,2683194280,1.0,15,1,5,1,0,0,1,1,1,1,1897,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42128065,0.42128065
1898,1898,2684314328,1.0,14,2,5,1,1,1,1,1,1,1,1898,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43403202,0.43403202
1899,1899,2685386147,1311.0,14,2,3,1,0,0,0,1,1,0,1899,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3365191,0.3365191
1900,1900,2685597670,2.0,2,2,3,1,1,0,1,1,1,1,1900,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.70660764,0.70660764
1901,1901,2686070363,8.0,12,2,4,1,1,1,1,1,1,1,1901,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4815248,0.4815248
1902,1902,2686758494,6.0,8,2,3,1,0,1,1,1,1,1,1902,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7017189,0.7017189
1903,1903,2687114449,1.0,3,3,4,1,0,0,0,0,1,0,1903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
1904,1904,2688214366,5.0,8,2,4,1,0,0,1,1,1,1,1904,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5288264,0.5288264
1905,1905,2688369687,7.0,14,2,5,1,0,0,1,1,1,1,1905,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.36167794,0.36167794
1906,1906,2689763952,1.0,3,3,4,1,0,0,0,0,1,0,1906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
1907,1907,2691252731,23.0,12,2,4,1,0,0,1,1,1,1,1907,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.30911583,0.30911583
1908,1908,2691833152,8.0,34,2,3,1,0,0,1,1,1,1,1908,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.40754354,0.40754354
1909,1909,2693904738,4.0,2,2,5,1,0,1,1,1,1,1,1909,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.48072782,0.48072782
1910,1910,2695626797,3.0,13,1,3,1,0,0,1,1,1,1,1910,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.8116955,0.8116955
1911,1911,2699054035,1.0,6,1,5,1,0,0,1,1,1,1,1911,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4202425,0.4202425
1912,1912,2699345717,3.0,9,1,5,1,0,1,1,1,1,1,1912,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.44295418,0.44295418
1913,1913,2700938535,4.0,10,1,3,1,0,0,0,1,1,0,1913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.80191594,0.80191594
1914,1914,2701684832,5.0,15,1,3,1,0,0,1,1,1,1,1914,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0.3333333333333333,0.3333333333333333,0.83104616,0.83104616
1915,1915,2702801810,2.0,11,1,5,1,0,0,1,1,1,1,1915,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4619952,0.4619952
1916,1916,2703587894,3.0,3,3,5,1,1,0,0,1,1,0,1916,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.40148538,0.40148538
1917,1917,2705182949,3.0,6,2,4,1,0,0,0,1,1,0,1917,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5392012,0.5392012
1918,1918,2707295372,1.0,4,1,5,1,1,1,1,1,1,1,1918,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47533378,0.47533378
1919,1919,2707693724,2.0,2,2,4,1,1,0,0,1,1,0,1919,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48643112,0.48643112
1920,1920,2707755398,1.0,10,1,4,1,0,1,1,1,1,1,1920,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.59539187,0.59539187
1921,1921,2709133419,23.0,2,2,4,1,0,1,1,1,1,1,1921,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.33305252,0.33305252
1922,1922,2710073910,1.0,6,2,3,1,0,0,0,0,1,0,1922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.8079885,0.8079885
1923,1923,2711003625,1.0,3,3,4,1,1,0,1,1,1,1,1923,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5203722,0.5203722
1924,1924,2711395292,2.0,2,2,3,1,0,0,0,0,1,0,1924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.77852607,0.77852607
1925,1925,2716005070,6.0,4,2,5,1,1,1,1,1,1,1,1925,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.44186077,0.44186077
1926,1926,2717729968,1.0,3,3,4,1,0,0,1,1,1,1,1926,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5203722,0.5203722
1927,1927,2718236124,2.0,2,2,4,1,0,0,0,0,1,1,1927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55015326,0.55015326
1928,1928,2721822239,1.0,5,2,4,1,0,0,1,1,1,1,1928,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.56558114,0.56558114
1929,1929,2722530133,3.0,6,2,5,1,0,0,1,1,1,1,1929,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4034993,0.4034993
1930,1930,2722999184,6.0,6,1,4,1,0,0,1,1,1,1,1930,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4815472,0.4815472
1931,1931,2723281041,1.0,2,1,5,1,0,0,1,1,1,1,1931,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41896603,0.41896603
1932,1932,2724493226,1.0,12,2,3,1,0,0,1,1,1,1,1932,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.78268695,0.78268695
1933,1933,2726122400,2.0,1,1,4,1,0,0,0,0,1,0,1933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.61145914,0.61145914
1934,1934,2726714781,1.0,5,1,5,1,0,0,1,1,1,1,1934,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.44632065,0.44632065
1935,1935,2730838469,2.0,2,1,5,1,0,1,1,1,1,1,1935,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43052927,0.43052927
1936,1936,2731703509,1.0,4,1,5,1,0,0,0,1,1,1,1936,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43747884,0.43747884
1937,1937,2732035482,47.0,10,2,5,1,0,0,1,1,1,1,1937,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.31001475,0.31001475
1938,1938,2735176368,3.0,8,2,4,1,0,0,0,1,1,0,1938,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55758363,0.55758363
1939,1939,2735785297,4.0,1,1,5,1,0,0,0,1,1,1,1939,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.6240843,0.6240843
1940,1940,2736686553,1.0,8,2,4,1,0,0,1,1,1,1,1940,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48445463,0.48445463
1941,1941,2741270802,1.0,8,2,4,1,0,0,0,0,1,0,1941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.62376225,0.62376225
1942,1942,2743058876,1.0,2,2,4,1,0,0,0,1,1,0,1942,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48572788,0.48572788
1943,1943,2743115240,80.0,3,1,4,1,0,0,1,1,1,1,1943,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.54451597,0.54451597
1944,1944,2745266328,2.0,1,1,4,1,0,0,0,0,1,1,1944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5612728,0.5612728
1945,1945,2745408780,4.0,1,1,5,1,1,1,1,1,1,1,1945,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5556768,0.5556768
1946,1946,2746589156,1.0,8,2,4,1,0,0,1,1,1,1,1946,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48445463,0.48445463
1947,1947,2747839045,2.0,5,2,4,1,0,0,0,1,1,0,1947,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5390947,0.5390947
1948,1948,2748810276,4.0,1,1,4,1,0,0,0,1,1,0,1948,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.49956074,0.49956074
1949,1949,2751107643,1.0,6,2,4,1,0,0,1,1,1,1,1949,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5417481,0.5417481
1950,1950,2753232342,1.0,8,2,4,1,0,0,1,1,1,1,1950,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48445463,0.48445463
1951,1951,2754232179,1.0,14,2,5,1,0,1,1,1,1,1,1951,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43403202,0.43403202
1952,1952,2758628727,2.0,1,1,4,1,0,1,1,1,1,1,1952,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5249626,0.5249626
1953,1953,2762385238,5.0,3,3,4,1,1,0,0,0,1,0,1953,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6174128,0.6174128
1954,1954,2763934138,2.0,1,1,4,1,0,0,1,1,1,1,1954,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.45938876,0.45938876
1955,1955,2764171286,6.0,2,1,4,1,1,0,1,1,1,1,1955,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48308033,0.48308033
1956,1956,2765756337,2.0,14,2,5,1,1,1,1,1,1,1,1956,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.46778256,0.46778256
1957,1957,2769240439,6.0,2,2,4,1,0,0,0,0,1,0,1957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5713497,0.5713497
1958,1958,2774078752,8.0,6,2,4,1,0,0,1,1,1,1,1958,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47709316,0.47709316
1959,1959,2774398970,2.0,8,2,4,1,0,0,0,0,1,0,1959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.66451126,0.66451126
1960,1960,2775197523,1.0,14,2,4,1,0,0,0,0,1,0,1960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6994473,0.6994473
1961,1961,2775817733,6.0,15,1,4,1,0,0,0,0,1,0,1961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.612948,0.612948
1962,1962,2776672973,2.0,8,2,4,1,0,0,0,0,1,0,1962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.66451126,0.66451126
1963,1963,2777205168,3.0,1,1,4,1,0,0,1,1,1,1,1963,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4122191,0.4122191
1964,1964,2777321646,1.0,7,1,5,1,0,0,0,1,1,0,1964,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.57326734,0.57326734
1965,1965,2777873056,1.0,4,1,4,1,0,0,1,1,1,1,1965,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55164945,0.55164945
1966,1966,2778530168,1.0,5,1,4,1,0,0,0,0,1,1,1966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53052527,0.53052527
1967,1967,2781905816,1.0,14,2,4,1,0,1,1,1,1,1,1967,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6241305,0.6241305
1968,1968,2783425896,2.0,1,1,4,1,0,1,0,1,1,1,1968,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5077104,0.5077104
1969,1969,2784580583,8.0,14,2,3,1,0,0,1,1,1,1,1969,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.6204801,0.6204801
1970,1970,2789794869,1.0,2,2,4,1,0,0,0,0,1,0,1970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.54978263,0.54978263
1971,1971,2790511946,4.0,12,2,3,1,0,0,1,1,1,1,1971,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7923291,0.7923291
1972,1972,2791022072,1.0,14,2,3,1,0,0,0,1,1,0,1972,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.76753014,0.76753014
1973,1973,2795362991,2.0,15,1,4,1,0,0,0,1,1,0,1973,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5968608,0.5968608
1974,1974,2797819153,2.0,3,1,4,1,0,0,1,1,1,1,1974,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.49380767,0.49380767
1975,1975,2799871794,3.0,1,1,5,1,0,0,0,1,1,0,1975,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.33352917,0.33352917
1976,1976,2800445543,1.0,14,2,5,1,0,1,1,1,1,1,1976,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43403202,0.43403202
1977,1977,2802635045,3.0,15,1,3,1,0,0,0,1,1,0,1977,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.80576915,0.80576915
1978,1978,2803918002,2.0,6,2,3,1,0,0,0,1,1,0,1978,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.74346125,0.74346125
1979,1979,2805767321,10.0,6,1,4,1,0,0,0,0,1,0,1979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.45369017,0.45369017
1980,1980,2806111830,2.0,2,2,4,1,0,0,1,1,1,1,1980,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.46443397,0.46443397
1981,1981,2806123617,5.0,14,2,4,1,0,0,0,0,1,0,1981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.7146237,0.7146237
1982,1982,2806874093,2.0,5,1,5,1,0,0,0,1,1,0,1982,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.38073215,0.38073215
1983,1983,2806929425,28.0,5,1,4,1,0,0,1,1,1,1,1983,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.3675838,0.3675838
1984,1984,2807767388,1.0,3,1,5,1,0,0,0,1,1,0,1984,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.3956465,0.3956465
1985,1985,2809369501,3.0,1,1,5,1,0,0,1,1,1,1,1985,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.39278442,0.39278442
1986,1986,2809859806,1.0,2,2,4,1,0,0,0,1,1,0,1986,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48572788,0.48572788
1987,1987,2810853045,1.0,3,1,3,1,0,0,0,0,1,1,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7916469,0.7916469
1988,1988,2813665105,12.0,6,2,4,1,0,0,0,0,1,0,1988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.44072434,0.44072434
1989,1989,2813990170,1.0,14,2,3,1,0,0,1,1,1,1,1989,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.73658496,0.73658496
1990,1990,2814509589,1.0,9,3,5,1,0,0,0,1,1,0,1990,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.5571887,0.5571887
1991,1991,2815076798,10.0,9,3,5,1,0,0,1,1,1,1,1991,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.33181623,0.33181623
1992,1992,2815450785,2.0,3,1,5,1,0,0,0,0,1,0,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47994658,0.47994658
1993,1993,2816037908,5.0,9,3,4,1,0,0,0,1,1,1,1993,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6188785,0.6188785
1994,1994,2818139840,6.0,6,1,5,1,0,1,1,1,1,1,1994,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41239345,0.41239345
1995,1995,2819246791,2.0,15,1,5,1,0,0,1,1,1,1,1995,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4244272,0.4244272
1996,1996,2821915920,2.0,2,2,5,1,0,1,1,1,1,1,1996,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4659531,0.4659531
1997,1997,2822074140,1.0,3,1,5,1,0,0,0,0,1,0,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4728778,0.4728778
1998,1998,2826940806,58.0,1,1,4,1,0,0,0,0,1,1,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.38694516,0.38694516
1999,1999,2831706818,8.0,14,2,3,1,0,0,0,0,1,0,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.6108455,0.6108455
2000,2000,2831714246,3.0,2,2,4,1,0,0,1,1,1,1,2000,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.476676,0.476676
2001,2001,2831760797,3.0,9,1,3,1,0,0,0,0,1,0,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.8142832,0.8142832
2002,2002,2832844678,2.0,2,2,4,1,1,0,1,1,1,1,2002,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.46443397,0.46443397
2003,2003,2832902818,16.0,14,2,5,1,1,1,1,1,1,1,2003,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.24982715,0.24982715
2004,2004,2835527614,1.0,2,2,4,1,0,1,1,1,1,1,2004,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4926492,0.4926492
2005,2005,2837666401,10.0,5,1,4,1,0,0,1,1,1,1,2005,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.46436444,0.46436444
2006,2006,2838097027,13.0,14,2,4,1,0,1,1,1,1,1,2006,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.33914444,0.33914444
2007,2007,2839607826,11.0,4,1,5,1,0,0,1,1,1,1,2007,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.30392388,0.30392388
2008,2008,2841560954,2.0,1,1,4,1,0,0,0,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.61145914,0.61145914
2009,2009,2841732271,9.0,8,2,4,1,0,1,1,1,1,1,2009,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.48589197,0.48589197
2010,2010,2843286378,1.0,9,1,4,1,0,0,1,1,1,1,2010,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5637603,0.5637603
2011,2011,2843801720,1.0,4,1,4,1,0,0,0,1,1,0,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5163564,0.5163564
2012,2012,2845350755,10.0,14,2,5,1,1,1,1,1,1,1,2012,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.25274327,0.25274327
2013,2013,2847033327,1.0,3,1,5,1,0,1,1,1,1,1,2013,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.433336,0.433336
